
# CodePoint UnicodeBlock PatternID String PositionChange
000030 0000 S-335 00様 -10094131,12+10094124,19
000030 0000 S-355 様00 -23157623,10+23157623,10
000030 0000 S-405 00様様 -10094155,10+10094155,10
000030 0000 S-415 様00様 -23157645,10+23157645,10
000030 0000 S-425 様様00 -24748813,10+24748813,10
000031 0000 S-335 11様 -10095177,10+10095177,10
000031 0000 S-355 様11 -23157705,10+23157705,10
000031 0000 S-405 11様様 -10095193,10+10095193,10
000031 0000 S-415 様11様 -23157721,10+23157721,10
000031 0000 S-425 様様11 -24748851,10+24748851,10
000032 0000 S-335 22様 -10096137,10+10096137,10
000032 0000 S-355 様22 -23157769,10+23157769,10
000032 0000 S-405 22様様 -10096153,10+10096153,10
000032 0000 S-415 様22様 -23157785,10+23157785,10
000032 0000 S-425 様様22 -24748883,10+24748883,10
000033 0000 S-415 様33様 -23157851,10+23157851,10
000034 0000 S-335 44様 -14472445,10+14472445,10
000034 0000 S-355 様44 -23157898,10+23157898,10
000034 0000 S-405 44様様 -14472459,10+14472459,10
000034 0000 S-415 様44様 -23157912,10+23157912,10
000034 0000 S-425 様様44 -24748948,10+24748948,10
000035 0000 S-335 55様 -14473285,10+14473285,10
000035 0000 S-355 様55 -23157954,10+23157954,10
000035 0000 S-405 55様様 -14473299,10+14473299,10
000035 0000 S-415 様55様 -23157968,10+23157968,10
000035 0000 S-425 様様55 -24748976,10+24748976,10
000036 0000 S-335 66様 -14474125,10+14474125,10
000036 0000 S-355 様66 -23158010,10+23158010,10
000036 0000 S-405 66様様 -14474139,10+14474139,10
000036 0000 S-415 様66様 -23158024,10+23158024,10
000036 0000 S-425 様様66 -24749004,10+24749004,10
000037 0000 S-335 77様 -14474965,10+14474965,10
000037 0000 S-355 様77 -23158066,10+23158066,10
000037 0000 S-405 77様様 -14474979,10+14474979,10
000037 0000 S-415 様77様 -23158080,10+23158080,10
000037 0000 S-425 様様77 -24749032,10+24749032,10
000038 0000 S-335 88様 -14475805,10+14475805,10
000038 0000 S-355 様88 -23158122,10+23158122,10
000038 0000 S-405 88様様 -14475819,10+14475819,10
000038 0000 S-415 様88様 -23158136,10+23158136,10
000038 0000 S-425 様様88 -24749060,10+24749060,10
000039 0000 S-335 99様 -14476645,10+14476645,10
000039 0000 S-355 様99 -23158178,10+23158178,10
000039 0000 S-405 99様様 -14476659,10+14476659,10
000039 0000 S-415 様99様 -23158192,10+23158192,10
000039 0000 S-425 様様99 -24749088,10+24749088,10
000042 0000 S-402 BB33 -18105643,47+18105644,30
000062 0000 S-312 3b3 -13768215,16+13768215,16
000062 0000 S-402 bb33 -18105643,47+18105644,30
000062 0000 S-584 bb.33 -18105643,47+18105644,30
0000b2 0080 S-335 ²²様 -10096137,10+10096137,10
0000b2 0080 S-355 様²² -23157769,10+23157769,10
0000b2 0080 S-405 ²²様様 -10096153,10+10096153,10
0000b2 0080 S-415 様²²様 -23157785,10+23157785,10
0000b2 0080 S-425 様様²² -24748883,10+24748883,10
0000b3 0080 S-415 様³³様 -23157851,10+23157851,10
0000b9 0080 S-335 ¹¹様 -10095177,10+10095177,10
0000b9 0080 S-355 様¹¹ -23157705,10+23157705,10
0000b9 0080 S-405 ¹¹様様 -10095193,10+10095193,10
0000b9 0080 S-415 様¹¹様 -23157721,10+23157721,10
0000b9 0080 S-425 様様¹¹ -24748851,10+24748851,10
0000ba 0080 S-201 ºO -21181218,125+21181202,141:-21182815,9+21182815,9
0000ba 0080 S-211 Oº -21181218,125+21181202,141:-21182815,9+21182815,9
0000ba 0080 S-301 ºOO -21184296,261+21184296,12:-21184823,15+21184823,15
0000ba 0080 S-311 OºO -21184296,261+21184296,12:-21184811,6+21184521,296
0000ba 0080 S-321 OOº -21184787,18+21184370,145:-21184823,15+21184823,15
0000ba 0080 S-331 ººO -21184296,261+21184296,12:-21184823,15+21184823,15
0000ba 0080 S-351 Oºº -21184811,6+21184521,296:-21184823,15+21184823,15
0000ba 0080 S-401 ººOO -21184847,83+21184847,83:-21185149,9+21185149,9
0000ba 0080 S-421 OOºº -21184847,83+21184847,83:-21185149,9+21185149,9
0000bc 0080 S-200 ¼B -10094241,19+10094234,19:-10094263,6+10094256,13
0000bc 0080 S-201 ¼O -10094307,19+10094300,19:-10094329,6+10094322,13
0000bc 0080 S-202 ¼3 -10094181,13+10094181,6:-10094197,6+10094190,13
0000bc 0080 S-300 ¼BB -10094291,13+10094291,6:-10094307,19+10094300,19
0000bc 0080 S-301 ¼OO -10094357,13+10094357,6:-10094373,6+10094366,13
0000bc 0080 S-302 ¼33 -10094225,13+10094225,6:-10094241,19+10094234,19
0000bc 0080 S-330 ¼¼B -10094049,13+10094049,6:-10094065,19+10094058,19
0000bc 0080 S-331 ¼¼O -10094087,19+10094080,19:-10094109,19+10094102,19
0000bc 0080 S-332 ¼¼3 -10093983,13+10093983,6:-10093999,6+10093992,13
0000bc 0080 S-400 ¼¼BB -10094065,19+10094058,19:-10094087,19+10094080,19
0000bc 0080 S-401 ¼¼OO -10094109,19+10094102,19:-10094131,12+10094124,19
0000bc 0080 S-402 ¼¼33 -10094010,20+10094010,6:-10094042,6+10094028,20
0000bc 0080 S-584 ¼¼.33 -10094010,20+10094010,6:-10094042,6+10094028,20
0000bd 0080 S-200 ½B -10094241,19+10094234,19:-10094263,6+10094256,13
0000bd 0080 S-201 ½O -10094307,19+10094300,19:-10094329,6+10094322,13
0000bd 0080 S-202 ½3 -10094181,13+10094181,6:-10094197,6+10094190,13
0000bd 0080 S-300 ½BB -10094291,13+10094291,6:-10094307,19+10094300,19
0000bd 0080 S-301 ½OO -10094357,13+10094357,6:-10094373,6+10094366,13
0000bd 0080 S-302 ½33 -10094225,13+10094225,6:-10094241,19+10094234,19
0000bd 0080 S-330 ½½B -10094049,13+10094049,6:-10094065,19+10094058,19
0000bd 0080 S-331 ½½O -10094087,19+10094080,19:-10094109,19+10094102,19
0000bd 0080 S-332 ½½3 -10093983,13+10093983,6:-10093999,6+10093992,13
0000bd 0080 S-400 ½½BB -10094065,19+10094058,19:-10094087,19+10094080,19
0000bd 0080 S-401 ½½OO -10094109,19+10094102,19:-10094131,12+10094124,19
0000bd 0080 S-402 ½½33 -10094010,20+10094010,6:-10094042,6+10094028,20
0000bd 0080 S-584 ½½.33 -10094010,20+10094010,6:-10094042,6+10094028,20
0000be 0080 S-200 ¾B -10094241,19+10094234,19:-10094263,6+10094256,13
0000be 0080 S-201 ¾O -10094307,19+10094300,19:-10094329,6+10094322,13
0000be 0080 S-202 ¾3 -10094181,13+10094181,6:-10094197,6+10094190,13
0000be 0080 S-300 ¾BB -10094291,13+10094291,6:-10094307,19+10094300,19
0000be 0080 S-301 ¾OO -10094357,13+10094357,6:-10094373,6+10094366,13
0000be 0080 S-302 ¾33 -10094225,13+10094225,6:-10094241,19+10094234,19
0000be 0080 S-330 ¾¾B -10094049,13+10094049,6:-10094065,19+10094058,19
0000be 0080 S-331 ¾¾O -10094087,19+10094080,19:-10094109,19+10094102,19
0000be 0080 S-332 ¾¾3 -10093983,13+10093983,6:-10093999,6+10093992,13
0000be 0080 S-400 ¾¾BB -10094065,19+10094058,19:-10094087,19+10094080,19
0000be 0080 S-401 ¾¾OO -10094109,19+10094102,19:-10094131,12+10094124,19
0000be 0080 S-402 ¾¾33 -10094010,20+10094010,6:-10094042,6+10094028,20
0000be 0080 S-584 ¾¾.33 -10094010,20+10094010,6:-10094042,6+10094028,20
0000d2 0080 S-201 ÒO -21181218,125+21181202,141:-21181375,8+21181375,8
0000d2 0080 S-211 OÒ -21181218,125+21181202,141:-21181375,8+21181375,8
0000d2 0080 S-301 ÒOO -21184296,261+21184296,12:-21184811,6+21184521,296
0000d2 0080 S-311 OÒO -21184296,261+21184296,12:-21184787,18+21184370,145
0000d2 0080 S-331 ÒÒO -21184296,261+21184296,12:-21184811,6+21184521,296
0000d2 0080 S-341 ÒOÒ -21184296,261+21184296,12:-21184811,6+21184521,296
0000d2 0080 S-351 OÒÒ -21184296,261+21184296,12:-21184787,18+21184370,145
0000d2 0080 S-399 ÒÒÒ -21184296,261+21184296,12:-21184811,6+21184521,296
0000d2 0080 S-401 ÒÒOO -21184847,83+21184847,83:-21185001,30+21185001,30
0000d2 0080 S-421 OOÒÒ -21184847,83+21184847,83:-21185001,30+21185001,30
0000d3 0080 S-201 ÓO -21181218,125+21181202,141
0000d3 0080 S-301 ÓOO -21184296,261+21184296,12:-21184811,6+21184521,296
0000d3 0080 S-311 OÓO -21184296,261+21184296,12:-21184787,18+21184370,145
0000d3 0080 S-331 ÓÓO -21184296,261+21184296,12:-21184811,6+21184521,296
0000d3 0080 S-341 ÓOÓ -21184296,261+21184296,12:-21184811,6+21184521,296
0000d3 0080 S-351 OÓÓ -21184296,261+21184296,12:-21184787,18+21184370,145
0000d3 0080 S-399 ÓÓÓ -21184296,261+21184296,12:-21184811,6+21184521,296
0000d3 0080 S-401 ÓÓOO -21184847,83+21184847,83:-21185001,30+21185001,30
0000d3 0080 S-421 OOÓÓ -21184847,83+21184847,83:-21185001,30+21185001,30
0000d4 0080 S-201 ÔO -21181218,125+21181202,141:-21181455,18+21181455,18
0000d4 0080 S-211 OÔ -21181218,125+21181202,141:-21181455,18+21181455,18
0000d4 0080 S-301 ÔOO -21184296,261+21184296,12:-21184811,6+21184521,296
0000d4 0080 S-311 OÔO -21184296,261+21184296,12:-21184787,18+21184370,145
0000d4 0080 S-331 ÔÔO -21184296,261+21184296,12:-21184811,6+21184521,296
0000d4 0080 S-341 ÔOÔ -21184563,82+21184314,16:-21184811,6+21184521,296
0000d4 0080 S-351 OÔÔ -21184563,82+21184314,16:-21184787,18+21184370,145
0000d4 0080 S-399 ÔÔÔ -21184563,82+21184314,16:-21184811,6+21184521,296
0000d4 0080 S-401 ÔÔOO -21184847,83+21184847,83:-21185001,30+21185001,30
0000d4 0080 S-421 OOÔÔ -21184847,83+21184847,83:-21185001,30+21185001,30
0000d5 0080 S-201 ÕO -21181218,125+21181202,141:-21181895,14+21181895,14
0000d5 0080 S-211 OÕ -21181218,125+21181202,141:-21181895,14+21181895,14
0000d5 0080 S-301 ÕOO -21184296,261+21184296,12:-21184811,6+21184521,296
0000d5 0080 S-311 OÕO -21184296,261+21184296,12:-21184787,18+21184370,145
0000d5 0080 S-331 ÕÕO -21184296,261+21184296,12:-21184811,6+21184521,296
0000d5 0080 S-341 ÕOÕ -21184647,134+21184332,32:-21184811,6+21184521,296
0000d5 0080 S-351 OÕÕ -21184647,134+21184332,32:-21184787,18+21184370,145
0000d5 0080 S-399 ÕÕÕ -21184647,134+21184332,32:-21184811,6+21184521,296
0000d5 0080 S-401 ÕÕOO -21184847,83+21184847,83:-21185037,34+21185037,34
0000d5 0080 S-421 OOÕÕ -21184847,83+21184847,83:-21185037,34+21185037,34
0000d6 0080 S-201 ÖO -21181218,125+21181202,141:-21181735,12+21181735,12
0000d6 0080 S-211 OÖ -21181218,125+21181202,141:-21181735,12+21181735,12
0000d6 0080 S-301 ÖOO -21184296,261+21184296,12:-21184811,6+21184521,296
0000d6 0080 S-311 OÖO -21184296,261+21184296,12:-21184787,18+21184370,145
0000d6 0080 S-331 ÖÖO -21184296,261+21184296,12:-21184811,6+21184521,296
0000d6 0080 S-341 ÖOÖ -21184563,82+21184314,16:-21184811,6+21184521,296
0000d6 0080 S-351 OÖÖ -21184563,82+21184314,16:-21184787,18+21184370,145
0000d6 0080 S-399 ÖÖÖ -21184563,82+21184314,16:-21184811,6+21184521,296
0000d6 0080 S-401 ÖÖOO -21184847,83+21184847,83:-21185037,34+21185037,34
0000d6 0080 S-421 OOÖÖ -21184847,83+21184847,83:-21185037,34+21185037,34
0000d8 0080 S-201 ØO -21181218,125+21181202,141:-21182135,10+21182135,10
0000d8 0080 S-211 OØ -21181218,125+21181202,141:-21182135,10+21182135,10
0000d8 0080 S-301 ØOO -21184296,261+21184296,12:-21184811,6+21184521,296
0000d8 0080 S-311 OØO -21184296,261+21184296,12:-21184787,18+21184370,145
0000d8 0080 S-331 ØØO -21184296,261+21184296,12:-21184811,6+21184521,296
0000d8 0080 S-341 ØOØ -21184647,134+21184332,32:-21184811,6+21184521,296
0000d8 0080 S-351 OØØ -21184647,134+21184332,32:-21184787,18+21184370,145
0000d8 0080 S-399 ØØØ -21184647,134+21184332,32:-21184811,6+21184521,296
0000d8 0080 S-401 ØØOO -21184847,83+21184847,83:-21185073,70+21185073,70
0000d8 0080 S-421 OOØØ -21184847,83+21184847,83:-21185073,70+21185073,70
0000f2 0080 S-201 òO -21181218,125+21181202,141:-21181375,8+21181375,8
0000f2 0080 S-211 Oò -21181218,125+21181202,141:-21181375,8+21181375,8
0000f2 0080 S-301 òOO -21184296,261+21184296,12:-21184811,6+21184521,296
0000f2 0080 S-311 OòO -21184296,261+21184296,12:-21184787,18+21184370,145
0000f2 0080 S-331 òòO -21184296,261+21184296,12:-21184811,6+21184521,296
0000f2 0080 S-341 òOò -21184296,261+21184296,12:-21184811,6+21184521,296
0000f2 0080 S-351 Oòò -21184296,261+21184296,12:-21184787,18+21184370,145
0000f2 0080 S-399 òòò -21184296,261+21184296,12:-21184811,6+21184521,296
0000f2 0080 S-401 òòOO -21184847,83+21184847,83:-21185001,30+21185001,30
0000f2 0080 S-421 OOòò -21184847,83+21184847,83:-21185001,30+21185001,30
0000f3 0080 S-201 óO -21181218,125+21181202,141
0000f3 0080 S-301 óOO -21184296,261+21184296,12:-21184811,6+21184521,296
0000f3 0080 S-311 OóO -21184296,261+21184296,12:-21184787,18+21184370,145
0000f3 0080 S-331 óóO -21184296,261+21184296,12:-21184811,6+21184521,296
0000f3 0080 S-341 óOó -21184296,261+21184296,12:-21184811,6+21184521,296
0000f3 0080 S-351 Oóó -21184296,261+21184296,12:-21184787,18+21184370,145
0000f3 0080 S-399 óóó -21184296,261+21184296,12:-21184811,6+21184521,296
0000f3 0080 S-401 óóOO -21184847,83+21184847,83:-21185001,30+21185001,30
0000f3 0080 S-421 OOóó -21184847,83+21184847,83:-21185001,30+21185001,30
0000f4 0080 S-201 ôO -21181218,125+21181202,141:-21181455,18+21181455,18
0000f4 0080 S-211 Oô -21181218,125+21181202,141:-21181455,18+21181455,18
0000f4 0080 S-301 ôOO -21184296,261+21184296,12:-21184811,6+21184521,296
0000f4 0080 S-311 OôO -21184296,261+21184296,12:-21184787,18+21184370,145
0000f4 0080 S-331 ôôO -21184296,261+21184296,12:-21184811,6+21184521,296
0000f4 0080 S-341 ôOô -21184563,82+21184314,16:-21184811,6+21184521,296
0000f4 0080 S-351 Oôô -21184563,82+21184314,16:-21184787,18+21184370,145
0000f4 0080 S-399 ôôô -21184563,82+21184314,16:-21184811,6+21184521,296
0000f4 0080 S-401 ôôOO -21184847,83+21184847,83:-21185001,30+21185001,30
0000f4 0080 S-421 OOôô -21184847,83+21184847,83:-21185001,30+21185001,30
0000f5 0080 S-201 õO -21181218,125+21181202,141:-21181895,14+21181895,14
0000f5 0080 S-211 Oõ -21181218,125+21181202,141:-21181895,14+21181895,14
0000f5 0080 S-301 õOO -21184296,261+21184296,12:-21184811,6+21184521,296
0000f5 0080 S-311 OõO -21184296,261+21184296,12:-21184787,18+21184370,145
0000f5 0080 S-331 õõO -21184296,261+21184296,12:-21184811,6+21184521,296
0000f5 0080 S-341 õOõ -21184647,134+21184332,32:-21184811,6+21184521,296
0000f5 0080 S-351 Oõõ -21184647,134+21184332,32:-21184787,18+21184370,145
0000f5 0080 S-399 õõõ -21184647,134+21184332,32:-21184811,6+21184521,296
0000f5 0080 S-401 õõOO -21184847,83+21184847,83:-21185037,34+21185037,34
0000f5 0080 S-421 OOõõ -21184847,83+21184847,83:-21185037,34+21185037,34
0000f6 0080 S-201 öO -21181218,125+21181202,141:-21181735,12+21181735,12
0000f6 0080 S-211 Oö -21181218,125+21181202,141:-21181735,12+21181735,12
0000f6 0080 S-301 öOO -21184296,261+21184296,12:-21184811,6+21184521,296
0000f6 0080 S-311 OöO -21184296,261+21184296,12:-21184787,18+21184370,145
0000f6 0080 S-331 ööO -21184296,261+21184296,12:-21184811,6+21184521,296
0000f6 0080 S-341 öOö -21184563,82+21184314,16:-21184811,6+21184521,296
0000f6 0080 S-351 Oöö -21184563,82+21184314,16:-21184787,18+21184370,145
0000f6 0080 S-399 ööö -21184563,82+21184314,16:-21184811,6+21184521,296
0000f6 0080 S-401 ööOO -21184847,83+21184847,83:-21185037,34+21185037,34
0000f6 0080 S-421 OOöö -21184847,83+21184847,83:-21185037,34+21185037,34
0000f8 0080 S-201 øO -21181218,125+21181202,141:-21182135,10+21182135,10
0000f8 0080 S-211 Oø -21181218,125+21181202,141:-21182135,10+21182135,10
0000f8 0080 S-301 øOO -21184296,261+21184296,12:-21184811,6+21184521,296
0000f8 0080 S-311 OøO -21184296,261+21184296,12:-21184787,18+21184370,145
0000f8 0080 S-331 øøO -21184296,261+21184296,12:-21184811,6+21184521,296
0000f8 0080 S-341 øOø -21184647,134+21184332,32:-21184811,6+21184521,296
0000f8 0080 S-351 Oøø -21184647,134+21184332,32:-21184787,18+21184370,145
0000f8 0080 S-399 øøø -21184647,134+21184332,32:-21184811,6+21184521,296
0000f8 0080 S-401 øøOO -21184847,83+21184847,83:-21185073,70+21185073,70
0000f8 0080 S-421 OOøø -21184847,83+21184847,83:-21185073,70+21185073,70
00014c 0100 S-201 ŌO -21181218,125+21181202,141:-21182295,12+21182295,12
00014c 0100 S-211 OŌ -21181218,125+21181202,141:-21182295,12+21182295,12
00014c 0100 S-301 ŌOO -21184296,261+21184296,12:-21184811,6+21184521,296
00014c 0100 S-311 OŌO -21184296,261+21184296,12:-21184787,18+21184370,145
00014c 0100 S-331 ŌŌO -21184296,261+21184296,12:-21184811,6+21184521,296
00014c 0100 S-341 ŌOŌ -21184647,134+21184332,32:-21184811,6+21184521,296
00014c 0100 S-351 OŌŌ -21184647,134+21184332,32:-21184787,18+21184370,145
00014c 0100 S-399 ŌŌŌ -21184647,134+21184332,32:-21184811,6+21184521,296
00014c 0100 S-401 ŌŌOO -21184847,83+21184847,83:-21185073,70+21185073,70
00014c 0100 S-421 OOŌŌ -21184847,83+21184847,83:-21185073,70+21185073,70
00014d 0100 S-201 ōO -21181218,125+21181202,141:-21182295,12+21182295,12
00014d 0100 S-211 Oō -21181218,125+21181202,141:-21182295,12+21182295,12
00014d 0100 S-301 ōOO -21184296,261+21184296,12:-21184811,6+21184521,296
00014d 0100 S-311 OōO -21184296,261+21184296,12:-21184787,18+21184370,145
00014d 0100 S-331 ōōO -21184296,261+21184296,12:-21184811,6+21184521,296
00014d 0100 S-341 ōOō -21184647,134+21184332,32:-21184811,6+21184521,296
00014d 0100 S-351 Oōō -21184647,134+21184332,32:-21184787,18+21184370,145
00014d 0100 S-399 ōōō -21184647,134+21184332,32:-21184811,6+21184521,296
00014d 0100 S-401 ōōOO -21184847,83+21184847,83:-21185073,70+21185073,70
00014d 0100 S-421 OOōō -21184847,83+21184847,83:-21185073,70+21185073,70
00014e 0100 S-201 ŎO -21181218,125+21181202,141:-21181415,8+21181415,8
00014e 0100 S-211 OŎ -21181218,125+21181202,141:-21181415,8+21181415,8
00014e 0100 S-301 ŎOO -21184296,261+21184296,12:-21184811,6+21184521,296
00014e 0100 S-311 OŎO -21184296,261+21184296,12:-21184787,18+21184370,145
00014e 0100 S-331 ŎŎO -21184296,261+21184296,12:-21184811,6+21184521,296
00014e 0100 S-341 ŎOŎ -21184296,261+21184296,12:-21184811,6+21184521,296
00014e 0100 S-351 OŎŎ -21184296,261+21184296,12:-21184787,18+21184370,145
00014e 0100 S-399 ŎŎŎ -21184296,261+21184296,12:-21184811,6+21184521,296
00014e 0100 S-401 ŎŎOO -21184847,83+21184847,83:-21185001,30+21185001,30
00014e 0100 S-421 OOŎŎ -21184847,83+21184847,83:-21185001,30+21185001,30
00014f 0100 S-201 ŏO -21181218,125+21181202,141:-21181415,8+21181415,8
00014f 0100 S-211 Oŏ -21181218,125+21181202,141:-21181415,8+21181415,8
00014f 0100 S-301 ŏOO -21184296,261+21184296,12:-21184811,6+21184521,296
00014f 0100 S-311 OŏO -21184296,261+21184296,12:-21184787,18+21184370,145
00014f 0100 S-331 ŏŏO -21184296,261+21184296,12:-21184811,6+21184521,296
00014f 0100 S-341 ŏOŏ -21184296,261+21184296,12:-21184811,6+21184521,296
00014f 0100 S-351 Oŏŏ -21184296,261+21184296,12:-21184787,18+21184370,145
00014f 0100 S-399 ŏŏŏ -21184296,261+21184296,12:-21184811,6+21184521,296
00014f 0100 S-401 ŏŏOO -21184847,83+21184847,83:-21185001,30+21185001,30
00014f 0100 S-421 OOŏŏ -21184847,83+21184847,83:-21185001,30+21185001,30
000150 0100 S-201 ŐO -21181218,125+21181202,141:-21181855,8+21181855,8
000150 0100 S-211 OŐ -21181218,125+21181202,141:-21181855,8+21181855,8
000150 0100 S-301 ŐOO -21184296,261+21184296,12:-21184811,6+21184521,296
000150 0100 S-311 OŐO -21184296,261+21184296,12:-21184787,18+21184370,145
000150 0100 S-331 ŐŐO -21184296,261+21184296,12:-21184811,6+21184521,296
000150 0100 S-341 ŐOŐ -21184563,82+21184314,16:-21184811,6+21184521,296
000150 0100 S-351 OŐŐ -21184563,82+21184314,16:-21184787,18+21184370,145
000150 0100 S-399 ŐŐŐ -21184563,82+21184314,16:-21184811,6+21184521,296
000150 0100 S-401 ŐŐOO -21184847,83+21184847,83:-21185037,34+21185037,34
000150 0100 S-421 OOŐŐ -21184847,83+21184847,83:-21185037,34+21185037,34
000151 0100 S-201 őO -21181218,125+21181202,141:-21181855,8+21181855,8
000151 0100 S-211 Oő -21181218,125+21181202,141:-21181855,8+21181855,8
000151 0100 S-301 őOO -21184296,261+21184296,12:-21184811,6+21184521,296
000151 0100 S-311 OőO -21184296,261+21184296,12:-21184787,18+21184370,145
000151 0100 S-331 őőO -21184296,261+21184296,12:-21184811,6+21184521,296
000151 0100 S-341 őOő -21184563,82+21184314,16:-21184811,6+21184521,296
000151 0100 S-351 Oőő -21184563,82+21184314,16:-21184787,18+21184370,145
000151 0100 S-399 őőő -21184563,82+21184314,16:-21184811,6+21184521,296
000151 0100 S-401 őőOO -21184847,83+21184847,83:-21185037,34+21185037,34
000151 0100 S-421 OOőő -21184847,83+21184847,83:-21185037,34+21185037,34
000181 0180 S-200 ƁB -18105090,18+18105066,32:-18105288,8+18105288,8
000181 0180 S-201 ƁO -18223397,14+18223397,6:-18223482,6+18223474,14
000181 0180 S-210 BƁ -18105110,66+18105100,76:-18105288,8+18105288,8
000181 0180 S-211 OƁ -19627015,6+19627015,14:-19627092,18+19627100,18
000181 0180 S-300 ƁBB -18106502,60+18106502,60
000181 0180 S-301 ƁOO -18223583,14+18223583,6:-18223668,6+18223660,14
000181 0180 S-302 Ɓ33 -15775287,14+15775287,6:-15775306,6+15775298,14
000181 0180 S-310 BƁB -18106502,60+18106502,60
000181 0180 S-321 OOƁ -21183580,6+21183580,14:-21183657,18+21183665,18
000181 0180 S-322 33Ɓ -13203387,6+13203387,14:-13203397,14+13203405,6
000181 0180 S-330 ƁƁB -18106502,60+18106502,60
000181 0180 S-331 ƁƁO -18107942,14+18107942,6:-18108027,6+18108019,14
000181 0180 S-340 ƁBƁ -18106502,60+18106502,60
000181 0180 S-351 OƁƁ -19627092,18+19627100,18:-19627181,14+19627189,6
000181 0180 S-380 3BƁ -14286495,22+14286487,36:-14286527,30+14286533,24
000181 0180 S-400 ƁƁBB -18106572,22+18106572,6:-18106626,6+18106604,28
000181 0180 S-401 ƁƁOO -18108047,14+18108047,6:-18108363,6+18108355,14
000181 0180 S-402 ƁƁ33 -18105643,47+18105644,30:-18105728,10+18105712,26
000181 0180 S-410 BƁƁB -18106572,22+18106572,6:-18106626,6+18106604,28
000181 0180 S-421 OOƁƁ -21183657,18+21183665,18:-21183746,14+21183754,6
000181 0180 S-422 33ƁƁ -13203413,6+13203413,14:-13203423,14+13203431,6
000181 0180 S-481 3B-Ɓ -14286495,22+14286487,36:-14286527,30+14286533,24
000181 0180 S-584 ƁƁ.33 -18105643,47+18105644,30:-18105728,10+18105712,26
000186 0180 S-201 ƆO -21181218,125+21181202,141:-21182815,9+21182815,9
000186 0180 S-211 OƆ -21181218,125+21181202,141:-21182815,9+21182815,9
000186 0180 S-301 ƆOO -21184296,261+21184296,12:-21184823,15+21184823,15
000186 0180 S-311 OƆO -21184296,261+21184296,12:-21184811,6+21184521,296
000186 0180 S-321 OOƆ -21184787,18+21184370,145:-21184823,15+21184823,15
000186 0180 S-331 ƆƆO -21184296,261+21184296,12:-21184823,15+21184823,15
000186 0180 S-351 OƆƆ -21184811,6+21184521,296:-21184823,15+21184823,15
000186 0180 S-401 ƆƆOO -21184847,83+21184847,83:-21185149,9+21185149,9
000186 0180 S-421 OOƆƆ -21184847,83+21184847,83:-21185149,9+21185149,9
0001a0 0180 S-201 ƠO -21181218,125+21181202,141:-21182575,18+21182575,18
0001a0 0180 S-211 OƠ -21181218,125+21181202,141:-21182575,18+21182575,18
0001a0 0180 S-301 ƠOO -21184296,261+21184296,12:-21184811,6+21184521,296
0001a0 0180 S-311 OƠO -21184296,261+21184296,12:-21184787,18+21184370,145
0001a0 0180 S-331 ƠƠO -21184296,261+21184296,12:-21184811,6+21184521,296
0001a0 0180 S-341 ƠOƠ -21184787,18+21184370,145:-21184811,6+21184521,296
0001a0 0180 S-401 ƠƠOO -21184847,83+21184847,83:-21185073,70+21185073,70
0001a0 0180 S-421 OOƠƠ -21184847,83+21184847,83:-21185073,70+21185073,70
0001a1 0180 S-201 ơO -21181218,125+21181202,141:-21182575,18+21182575,18
0001a1 0180 S-211 Oơ -21181218,125+21181202,141:-21182575,18+21182575,18
0001a1 0180 S-301 ơOO -21184296,261+21184296,12:-21184811,6+21184521,296
0001a1 0180 S-311 OơO -21184296,261+21184296,12:-21184787,18+21184370,145
0001a1 0180 S-331 ơơO -21184296,261+21184296,12:-21184811,6+21184521,296
0001a1 0180 S-341 ơOơ -21184787,18+21184370,145:-21184811,6+21184521,296
0001a1 0180 S-401 ơơOO -21184847,83+21184847,83:-21185073,70+21185073,70
0001a1 0180 S-421 OOơơ -21184847,83+21184847,83:-21185073,70+21185073,70
0001d1 0180 S-201 ǑO -21181218,125+21181202,141:-21181695,8+21181695,8
0001d1 0180 S-211 OǑ -21181218,125+21181202,141:-21181695,8+21181695,8
0001d1 0180 S-301 ǑOO -21184296,261+21184296,12:-21184811,6+21184521,296
0001d1 0180 S-311 OǑO -21184296,261+21184296,12:-21184787,18+21184370,145
0001d1 0180 S-331 ǑǑO -21184296,261+21184296,12:-21184811,6+21184521,296
0001d1 0180 S-341 ǑOǑ -21184563,82+21184314,16:-21184811,6+21184521,296
0001d1 0180 S-351 OǑǑ -21184563,82+21184314,16:-21184787,18+21184370,145
0001d1 0180 S-399 ǑǑǑ -21184563,82+21184314,16:-21184811,6+21184521,296
0001d1 0180 S-401 ǑǑOO -21184847,83+21184847,83:-21185037,34+21185037,34
0001d1 0180 S-421 OOǑǑ -21184847,83+21184847,83:-21185037,34+21185037,34
0001d2 0180 S-201 ǒO -21181218,125+21181202,141:-21181695,8+21181695,8
0001d2 0180 S-211 Oǒ -21181218,125+21181202,141:-21181695,8+21181695,8
0001d2 0180 S-301 ǒOO -21184296,261+21184296,12:-21184811,6+21184521,296
0001d2 0180 S-311 OǒO -21184296,261+21184296,12:-21184787,18+21184370,145
0001d2 0180 S-331 ǒǒO -21184296,261+21184296,12:-21184811,6+21184521,296
0001d2 0180 S-341 ǒOǒ -21184563,82+21184314,16:-21184811,6+21184521,296
0001d2 0180 S-351 Oǒǒ -21184563,82+21184314,16:-21184787,18+21184370,145
0001d2 0180 S-399 ǒǒǒ -21184563,82+21184314,16:-21184811,6+21184521,296
