
# Filtering out patterns with more than 20,000 distinct codepoints to preserve version control sanity.
#   Exceptions:
#   - full data for Basic Latin and Latin-1 Supplement blocks, aka ASCII & ISO-8859-1
#   - full data for pattern S-199, aka single-character strings
# 
# Filtered Pattern ID (total count of distinct codepoints in diff output), Pattern ID (codepoints), etc:
#   S-326 (22282x), S-585 (22435x), S-423 (22461x), S-426 (22432x), S-323 (22311x), S-324 (22311x), S-424 (22461x), S-583 (22283x), S-481 (22279x), S-420 (22406x) 

# CodePoint UnicodeBlock PatternID String PositionChange
000a6f 0A00 S-480 3B੯B -13768892,58+13768892,58
000a6f 0A00 S-580 BB੯੯	 -18106462,45+18106466,41
000a6f 0A00 S-581 	BB੯੯ -18106462,45+18106466,41
000a6f 0A00 S-582 BB-੯੯ -18106462,45+18106466,41
000a70 0A00 S-203 ੰ. -21406964,12+21406964,6:-21406980,6+21406974,12
000a70 0A00 S-204 ੰ  -21406964,12+21406964,6:-21406980,6+21406974,12
000a70 0A00 S-206 ੰク -21406964,12+21406964,6:-21406980,6+21406974,12
000a70 0A00 S-303 ੰ.. -21406964,12+21406964,6:-21406980,6+21406974,12
000a70 0A00 S-304 ੰ   -21406964,12+21406964,6:-21406980,6+21406974,12
000a70 0A00 S-306 ੰクク -21406964,12+21406964,6:-21406980,6+21406974,12
000a70 0A00 S-333 ੰੰ. -21406990,12+21406990,6:-21407008,6+21407002,12
000a70 0A00 S-334 ੰੰ  -21406990,12+21406990,6:-21407008,6+21407002,12
000a70 0A00 S-336 ੰੰク -21406990,12+21406990,6:-21407008,6+21407002,12
000a70 0A00 S-403 ੰੰ.. -21406990,12+21406990,6:-21407008,6+21407002,12
000a70 0A00 S-404 ੰੰ   -21406990,12+21406990,6:-21407008,6+21407002,12
000a70 0A00 S-406 ੰੰクク -21406990,12+21406990,6:-21407008,6+21407002,12
000a71 0A00 S-213 .ੱ -10093146,224+10093147,223
000a71 0A00 S-214  ੱ -10093146,224+10093147,223
000a71 0A00 S-216 クੱ -10093146,224+10093147,223
000a71 0A00 S-313 .ੱ. -10093146,224+10093147,223
000a71 0A00 S-314  ੱ  -10093146,224+10093147,223
000a71 0A00 S-316 クੱク -10093146,224+10093147,223
000a71 0A00 S-320 BBੱ -18105388,112+18105444,6:-18105502,25+18105452,75
000a71 0A00 S-321 OOੱ -21181552,58+21181584,6:-21181681,25+21181661,45
000a71 0A00 S-322 33ੱ -13202752,52+13202765,23:-13202970,72+13202984,58
000a71 0A00 S-343 ੱ.ੱ -10093146,224+10093147,223
000a71 0A00 S-344 ੱ ੱ -10093146,224+10093147,223
000a71 0A00 S-346 ੱクੱ -10093146,224+10093147,223
000a71 0A00 S-353 .ੱੱ -10093146,224+10093147,223
000a71 0A00 S-354  ੱੱ -10093146,224+10093147,223
000a71 0A00 S-356 クੱੱ -10093146,224+10093147,223
000a71 0A00 S-380 3Bੱ -13768245,44+13768261,12:-13768293,6+13768277,22
000a71 0A00 S-413 .ੱੱ. -10093146,224+10093147,223
000a71 0A00 S-414  ੱੱ  -10093146,224+10093147,223
000a71 0A00 S-416 クੱੱク -10093146,224+10093147,223
000a71 0A00 S-421 OOੱੱ -21181552,58+21181584,6:-21181681,25+21181661,45
000a71 0A00 S-422 33ੱੱ -13202752,52+13202765,23:-13202970,72+13202984,58
000a71 0A00 S-480 3BੱB -14286797,44+14286813,12:-14286845,6+14286829,22
000a71 0A00 S-580 BBੱੱ	 -18105388,112+18105444,6:-18105502,25+18105452,75
000a71 0A00 S-581 	BBੱੱ -18105388,112+18105444,6:-18105502,25+18105452,75
000a71 0A00 S-582 BB-ੱੱ -18105388,112+18105444,6:-18105502,25+18105452,75
000a72 0A00 S-213 .ੲ -21403604,22+21403604,22
000a72 0A00 S-214  ੲ -21403604,22+21403604,22
000a72 0A00 S-216 クੲ -21403604,22+21403604,22
000a72 0A00 S-313 .ੲ. -21403604,22+21403604,22
000a72 0A00 S-314  ੲ  -21403604,22+21403604,22
000a72 0A00 S-316 クੲク -21403604,22+21403604,22
000a72 0A00 S-343 ੲ.ੲ -21403630,24+21403630,24
000a72 0A00 S-344 ੲ ੲ -21403630,24+21403630,24
000a72 0A00 S-346 ੲクੲ -21403630,24+21403630,24
000a72 0A00 S-353 .ੲੲ -21403630,24+21403630,24
000a72 0A00 S-354  ੲੲ -21403630,24+21403630,24
000a72 0A00 S-356 クੲੲ -21403630,24+21403630,24
000a72 0A00 S-413 .ੲੲ. -21403630,24+21403630,24
000a72 0A00 S-414  ੲੲ  -21403630,24+21403630,24
000a72 0A00 S-416 クੲੲク -21403630,24+21403630,24
000a73 0A00 S-213 .ੳ -21403124,22+21403124,22
000a73 0A00 S-214  ੳ -21403124,22+21403124,22
000a73 0A00 S-216 クੳ -21403124,22+21403124,22
000a73 0A00 S-313 .ੳ. -21403124,22+21403124,22
000a73 0A00 S-314  ੳ  -21403124,22+21403124,22
000a73 0A00 S-316 クੳク -21403124,22+21403124,22
000a73 0A00 S-343 ੳ.ੳ -21403150,24+21403150,24
000a73 0A00 S-344 ੳ ੳ -21403150,24+21403150,24
000a73 0A00 S-346 ੳクੳ -21403150,24+21403150,24
000a73 0A00 S-353 .ੳੳ -21403150,24+21403150,24
000a73 0A00 S-354  ੳੳ -21403150,24+21403150,24
000a73 0A00 S-356 クੳੳ -21403150,24+21403150,24
000a73 0A00 S-413 .ੳੳ. -21403150,24+21403150,24
000a73 0A00 S-414  ੳੳ  -21403150,24+21403150,24
000a73 0A00 S-416 クੳੳク -21403150,24+21403150,24
000a74 0A00 S-213 .ੴ -21403064,22+21403064,22
000a74 0A00 S-214  ੴ -21403064,22+21403064,22
000a74 0A00 S-216 クੴ -21403064,22+21403064,22
000a74 0A00 S-313 .ੴ. -21403064,22+21403064,22
000a74 0A00 S-314  ੴ  -21403064,22+21403064,22
000a74 0A00 S-316 クੴク -21403064,22+21403064,22
000a74 0A00 S-343 ੴ.ੴ -21403090,24+21403090,24
000a74 0A00 S-344 ੴ ੴ -21403090,24+21403090,24
000a74 0A00 S-346 ੴクੴ -21403090,24+21403090,24
000a74 0A00 S-353 .ੴੴ -21403090,24+21403090,24
000a74 0A00 S-354  ੴੴ -21403090,24+21403090,24
000a74 0A00 S-356 クੴੴ -21403090,24+21403090,24
000a74 0A00 S-413 .ੴੴ. -21403090,24+21403090,24
000a74 0A00 S-414  ੴੴ  -21403090,24+21403090,24
000a74 0A00 S-416 クੴੴク -21403090,24+21403090,24
000a75 0A00 S-213 .ੵ -21405884,22+21405884,22
000a75 0A00 S-214  ੵ -21405884,22+21405884,22
000a75 0A00 S-216 クੵ -21405884,22+21405884,22
000a75 0A00 S-313 .ੵ. -21405884,22+21405884,22
000a75 0A00 S-314  ੵ  -21405884,22+21405884,22
000a75 0A00 S-316 クੵク -21405884,22+21405884,22
000a75 0A00 S-343 ੵ.ੵ -21405910,24+21405910,24
000a75 0A00 S-344 ੵ ੵ -21405910,24+21405910,24
000a75 0A00 S-346 ੵクੵ -21405910,24+21405910,24
000a75 0A00 S-353 .ੵੵ -21405910,24+21405910,24
000a75 0A00 S-354  ੵੵ -21405910,24+21405910,24
000a75 0A00 S-356 クੵੵ -21405910,24+21405910,24
000a75 0A00 S-413 .ੵੵ. -21405910,24+21405910,24
000a75 0A00 S-414  ੵੵ  -21405910,24+21405910,24
000a75 0A00 S-416 クੵੵク -21405910,24+21405910,24
000a81 0A80 S-213 .ઁ -21398264,22+21398264,22
000a81 0A80 S-214  ઁ -21398264,22+21398264,22
000a81 0A80 S-216 クઁ -21398264,22+21398264,22
000a81 0A80 S-313 .ઁ. -21398264,22+21398264,22
000a81 0A80 S-314  ઁ  -21398264,22+21398264,22
000a81 0A80 S-316 クઁク -21398264,22+21398264,22
000a81 0A80 S-343 ઁ.ઁ -21398290,24+21398290,24
000a81 0A80 S-344 ઁ ઁ -21398290,24+21398290,24
000a81 0A80 S-346 ઁクઁ -21398290,24+21398290,24
000a81 0A80 S-353 .ઁઁ -21398290,24+21398290,24
000a81 0A80 S-354  ઁઁ -21398290,24+21398290,24
000a81 0A80 S-356 クઁઁ -21398290,24+21398290,24
000a81 0A80 S-413 .ઁઁ. -21398290,24+21398290,24
000a81 0A80 S-414  ઁઁ  -21398290,24+21398290,24
000a81 0A80 S-416 クઁઁク -21398290,24+21398290,24
000a82 0A80 S-213 .ં -21398204,22+21398204,22
000a82 0A80 S-214  ં -21398204,22+21398204,22
000a82 0A80 S-216 クં -21398204,22+21398204,22
000a82 0A80 S-313 .ં. -21398204,22+21398204,22
000a82 0A80 S-314  ં  -21398204,22+21398204,22
000a82 0A80 S-316 クંク -21398204,22+21398204,22
000a82 0A80 S-343 ં.ં -21398230,24+21398230,24
000a82 0A80 S-344 ં ં -21398230,24+21398230,24
000a82 0A80 S-346 ંクં -21398230,24+21398230,24
000a82 0A80 S-353 .ંં -21398230,24+21398230,24
000a82 0A80 S-354  ંં -21398230,24+21398230,24
000a82 0A80 S-356 クંં -21398230,24+21398230,24
000a82 0A80 S-413 .ંં. -21398230,24+21398230,24
000a82 0A80 S-414  ંં  -21398230,24+21398230,24
000a82 0A80 S-416 クંંク -21398230,24+21398230,24
000a83 0A80 S-213 .ઃ -21398324,22+21398324,22
000a83 0A80 S-214  ઃ -21398324,22+21398324,22
000a83 0A80 S-216 クઃ -21398324,22+21398324,22
000a83 0A80 S-313 .ઃ. -21398324,22+21398324,22
000a83 0A80 S-314  ઃ  -21398324,22+21398324,22
000a83 0A80 S-316 クઃク -21398324,22+21398324,22
000a83 0A80 S-343 ઃ.ઃ -21398350,24+21398350,24
000a83 0A80 S-344 ઃ ઃ -21398350,24+21398350,24
000a83 0A80 S-346 ઃクઃ -21398350,24+21398350,24
000a83 0A80 S-353 .ઃઃ -21398350,24+21398350,24
000a83 0A80 S-354  ઃઃ -21398350,24+21398350,24
000a83 0A80 S-356 クઃઃ -21398350,24+21398350,24
000a83 0A80 S-413 .ઃઃ. -21398350,24+21398350,24
000a83 0A80 S-414  ઃઃ  -21398350,24+21398350,24
000a83 0A80 S-416 クઃઃク -21398350,24+21398350,24
000a83 0A80 S-580 BBઃઃ	 -18114983,429+18114983,429
000a83 0A80 S-581 	BBઃઃ -18114983,429+18114983,429
000a85 0A80 S-213 .અ -21394244,22+21394244,22
000a85 0A80 S-214  અ -21394244,22+21394244,22
000a85 0A80 S-216 クઅ -21394244,22+21394244,22
000a85 0A80 S-313 .અ. -21394244,22+21394244,22
000a85 0A80 S-314  અ  -21394244,22+21394244,22
000a85 0A80 S-316 クઅク -21394244,22+21394244,22
000a85 0A80 S-343 અ.અ -21394270,24+21394270,24
000a85 0A80 S-344 અ અ -21394270,24+21394270,24
000a85 0A80 S-346 અクઅ -21394270,24+21394270,24
000a85 0A80 S-353 .અઅ -21394270,24+21394270,24
000a85 0A80 S-354  અઅ -21394270,24+21394270,24
000a85 0A80 S-356 クઅઅ -21394270,24+21394270,24
000a85 0A80 S-413 .અઅ. -21394270,24+21394270,24
000a85 0A80 S-414  અઅ  -21394270,24+21394270,24
000a85 0A80 S-416 クઅઅク -21394270,24+21394270,24
000a86 0A80 S-213 .આ -21394304,22+21394304,22
000a86 0A80 S-214  આ -21394304,22+21394304,22
000a86 0A80 S-216 クઆ -21394304,22+21394304,22
000a86 0A80 S-313 .આ. -21394304,22+21394304,22
000a86 0A80 S-314  આ  -21394304,22+21394304,22
000a86 0A80 S-316 クઆク -21394304,22+21394304,22
000a86 0A80 S-343 આ.આ -21394330,24+21394330,24
000a86 0A80 S-344 આ આ -21394330,24+21394330,24
000a86 0A80 S-346 આクઆ -21394330,24+21394330,24
000a86 0A80 S-353 .આઆ -21394330,24+21394330,24
000a86 0A80 S-354  આઆ -21394330,24+21394330,24
000a86 0A80 S-356 クઆઆ -21394330,24+21394330,24
000a86 0A80 S-413 .આઆ. -21394330,24+21394330,24
000a86 0A80 S-414  આઆ  -21394330,24+21394330,24
000a86 0A80 S-416 クઆઆク -21394330,24+21394330,24
000a87 0A80 S-213 .ઇ -21394364,22+21394364,22
000a87 0A80 S-214  ઇ -21394364,22+21394364,22
000a87 0A80 S-216 クઇ -21394364,22+21394364,22
000a87 0A80 S-313 .ઇ. -21394364,22+21394364,22
000a87 0A80 S-314  ઇ  -21394364,22+21394364,22
000a87 0A80 S-316 クઇク -21394364,22+21394364,22
000a87 0A80 S-343 ઇ.ઇ -21394390,24+21394390,24
000a87 0A80 S-344 ઇ ઇ -21394390,24+21394390,24
000a87 0A80 S-346 ઇクઇ -21394390,24+21394390,24
000a87 0A80 S-353 .ઇઇ -21394390,24+21394390,24
000a87 0A80 S-354  ઇઇ -21394390,24+21394390,24
000a87 0A80 S-356 クઇઇ -21394390,24+21394390,24
000a87 0A80 S-413 .ઇઇ. -21394390,24+21394390,24
000a87 0A80 S-414  ઇઇ  -21394390,24+21394390,24
000a87 0A80 S-416 クઇઇク -21394390,24+21394390,24
000a88 0A80 S-213 .ઈ -21394424,22+21394424,22
000a88 0A80 S-214  ઈ -21394424,22+21394424,22
000a88 0A80 S-216 クઈ -21394424,22+21394424,22
000a88 0A80 S-313 .ઈ. -21394424,22+21394424,22
000a88 0A80 S-314  ઈ  -21394424,22+21394424,22
000a88 0A80 S-316 クઈク -21394424,22+21394424,22
000a88 0A80 S-343 ઈ.ઈ -21394450,24+21394450,24
000a88 0A80 S-344 ઈ ઈ -21394450,24+21394450,24
000a88 0A80 S-346 ઈクઈ -21394450,24+21394450,24
000a88 0A80 S-353 .ઈઈ -21394450,24+21394450,24
000a88 0A80 S-354  ઈઈ -21394450,24+21394450,24
000a88 0A80 S-356 クઈઈ -21394450,24+21394450,24
000a88 0A80 S-413 .ઈઈ. -21394450,24+21394450,24
000a88 0A80 S-414  ઈઈ  -21394450,24+21394450,24
000a88 0A80 S-416 クઈઈク -21394450,24+21394450,24
000a89 0A80 S-213 .ઉ -21394484,22+21394484,22
000a89 0A80 S-214  ઉ -21394484,22+21394484,22
000a89 0A80 S-216 クઉ -21394484,22+21394484,22
000a89 0A80 S-313 .ઉ. -21394484,22+21394484,22
000a89 0A80 S-314  ઉ  -21394484,22+21394484,22
000a89 0A80 S-316 クઉク -21394484,22+21394484,22
000a89 0A80 S-343 ઉ.ઉ -21394510,24+21394510,24
000a89 0A80 S-344 ઉ ઉ -21394510,24+21394510,24
000a89 0A80 S-346 ઉクઉ -21394510,24+21394510,24
000a89 0A80 S-353 .ઉઉ -21394510,24+21394510,24
000a89 0A80 S-354  ઉઉ -21394510,24+21394510,24
000a89 0A80 S-356 クઉઉ -21394510,24+21394510,24
000a89 0A80 S-413 .ઉઉ. -21394510,24+21394510,24
000a89 0A80 S-414  ઉઉ  -21394510,24+21394510,24
000a89 0A80 S-416 クઉઉク -21394510,24+21394510,24
000a8a 0A80 S-213 .ઊ -21394544,22+21394544,22
000a8a 0A80 S-214  ઊ -21394544,22+21394544,22
000a8a 0A80 S-216 クઊ -21394544,22+21394544,22
000a8a 0A80 S-313 .ઊ. -21394544,22+21394544,22
000a8a 0A80 S-314  ઊ  -21394544,22+21394544,22
000a8a 0A80 S-316 クઊク -21394544,22+21394544,22
000a8a 0A80 S-343 ઊ.ઊ -21394570,24+21394570,24
000a8a 0A80 S-344 ઊ ઊ -21394570,24+21394570,24
000a8a 0A80 S-346 ઊクઊ -21394570,24+21394570,24
000a8a 0A80 S-353 .ઊઊ -21394570,24+21394570,24
000a8a 0A80 S-354  ઊઊ -21394570,24+21394570,24
000a8a 0A80 S-356 クઊઊ -21394570,24+21394570,24
000a8a 0A80 S-413 .ઊઊ. -21394570,24+21394570,24
000a8a 0A80 S-414  ઊઊ  -21394570,24+21394570,24
000a8a 0A80 S-416 クઊઊク -21394570,24+21394570,24
000a8b 0A80 S-213 .ઋ -21394604,22+21394604,22
000a8b 0A80 S-214  ઋ -21394604,22+21394604,22
000a8b 0A80 S-216 クઋ -21394604,22+21394604,22
000a8b 0A80 S-313 .ઋ. -21394604,22+21394604,22
000a8b 0A80 S-314  ઋ  -21394604,22+21394604,22
000a8b 0A80 S-316 クઋク -21394604,22+21394604,22
000a8b 0A80 S-343 ઋ.ઋ -21394630,24+21394630,24
000a8b 0A80 S-344 ઋ ઋ -21394630,24+21394630,24
000a8b 0A80 S-346 ઋクઋ -21394630,24+21394630,24
000a8b 0A80 S-353 .ઋઋ -21394630,24+21394630,24
000a8b 0A80 S-354  ઋઋ -21394630,24+21394630,24
000a8b 0A80 S-356 クઋઋ -21394630,24+21394630,24
000a8b 0A80 S-413 .ઋઋ. -21394630,24+21394630,24
000a8b 0A80 S-414  ઋઋ  -21394630,24+21394630,24
000a8b 0A80 S-416 クઋઋク -21394630,24+21394630,24
000a8c 0A80 S-213 .ઌ -21394724,22+21394724,22
000a8c 0A80 S-214  ઌ -21394724,22+21394724,22
000a8c 0A80 S-216 クઌ -21394724,22+21394724,22
000a8c 0A80 S-313 .ઌ. -21394724,22+21394724,22
000a8c 0A80 S-314  ઌ  -21394724,22+21394724,22
000a8c 0A80 S-316 クઌク -21394724,22+21394724,22
000a8c 0A80 S-343 ઌ.ઌ -21394750,24+21394750,24
000a8c 0A80 S-344 ઌ ઌ -21394750,24+21394750,24
000a8c 0A80 S-346 ઌクઌ -21394750,24+21394750,24
000a8c 0A80 S-353 .ઌઌ -21394750,24+21394750,24
000a8c 0A80 S-354  ઌઌ -21394750,24+21394750,24
000a8c 0A80 S-356 クઌઌ -21394750,24+21394750,24
000a8c 0A80 S-413 .ઌઌ. -21394750,24+21394750,24
000a8c 0A80 S-414  ઌઌ  -21394750,24+21394750,24
000a8c 0A80 S-416 クઌઌク -21394750,24+21394750,24
000a8d 0A80 S-213 .ઍ -21394844,22+21394844,22
000a8d 0A80 S-214  ઍ -21394844,22+21394844,22
000a8d 0A80 S-216 クઍ -21394844,22+21394844,22
000a8d 0A80 S-313 .ઍ. -21394844,22+21394844,22
000a8d 0A80 S-314  ઍ  -21394844,22+21394844,22
000a8d 0A80 S-316 クઍク -21394844,22+21394844,22
000a8d 0A80 S-343 ઍ.ઍ -21394870,24+21394870,24
000a8d 0A80 S-344 ઍ ઍ -21394870,24+21394870,24
000a8d 0A80 S-346 ઍクઍ -21394870,24+21394870,24
000a8d 0A80 S-353 .ઍઍ -21394870,24+21394870,24
000a8d 0A80 S-354  ઍઍ -21394870,24+21394870,24
000a8d 0A80 S-356 クઍઍ -21394870,24+21394870,24
000a8d 0A80 S-413 .ઍઍ. -21394870,24+21394870,24
000a8d 0A80 S-414  ઍઍ  -21394870,24+21394870,24
000a8d 0A80 S-416 クઍઍク -21394870,24+21394870,24
000a8f 0A80 S-213 .એ -21394904,22+21394904,22
000a8f 0A80 S-214  એ -21394904,22+21394904,22
000a8f 0A80 S-216 クએ -21394904,22+21394904,22
000a8f 0A80 S-313 .એ. -21394904,22+21394904,22
000a8f 0A80 S-314  એ  -21394904,22+21394904,22
000a8f 0A80 S-316 クએク -21394904,22+21394904,22
000a8f 0A80 S-343 એ.એ -21394930,24+21394930,24
000a8f 0A80 S-344 એ એ -21394930,24+21394930,24
000a8f 0A80 S-346 એクએ -21394930,24+21394930,24
000a8f 0A80 S-353 .એએ -21394930,24+21394930,24
000a8f 0A80 S-354  એએ -21394930,24+21394930,24
000a8f 0A80 S-356 クએએ -21394930,24+21394930,24
000a8f 0A80 S-413 .એએ. -21394930,24+21394930,24
000a8f 0A80 S-414  એએ  -21394930,24+21394930,24
000a8f 0A80 S-416 クએએク -21394930,24+21394930,24
000a90 0A80 S-213 .ઐ -21394964,22+21394964,22
000a90 0A80 S-214  ઐ -21394964,22+21394964,22
000a90 0A80 S-216 クઐ -21394964,22+21394964,22
000a90 0A80 S-313 .ઐ. -21394964,22+21394964,22
000a90 0A80 S-314  ઐ  -21394964,22+21394964,22
000a90 0A80 S-316 クઐク -21394964,22+21394964,22
000a90 0A80 S-343 ઐ.ઐ -21394990,24+21394990,24
000a90 0A80 S-344 ઐ ઐ -21394990,24+21394990,24
000a90 0A80 S-346 ઐクઐ -21394990,24+21394990,24
000a90 0A80 S-353 .ઐઐ -21394990,24+21394990,24
000a90 0A80 S-354  ઐઐ -21394990,24+21394990,24
000a90 0A80 S-356 クઐઐ -21394990,24+21394990,24
000a90 0A80 S-413 .ઐઐ. -21394990,24+21394990,24
000a90 0A80 S-414  ઐઐ  -21394990,24+21394990,24
000a90 0A80 S-416 クઐઐク -21394990,24+21394990,24
000a91 0A80 S-213 .ઑ -21395024,22+21395024,22
000a91 0A80 S-214  ઑ -21395024,22+21395024,22
000a91 0A80 S-216 クઑ -21395024,22+21395024,22
000a91 0A80 S-313 .ઑ. -21395024,22+21395024,22
000a91 0A80 S-314  ઑ  -21395024,22+21395024,22
000a91 0A80 S-316 クઑク -21395024,22+21395024,22
000a91 0A80 S-343 ઑ.ઑ -21395050,24+21395050,24
000a91 0A80 S-344 ઑ ઑ -21395050,24+21395050,24
000a91 0A80 S-346 ઑクઑ -21395050,24+21395050,24
000a91 0A80 S-353 .ઑઑ -21395050,24+21395050,24
000a91 0A80 S-354  ઑઑ -21395050,24+21395050,24
000a91 0A80 S-356 クઑઑ -21395050,24+21395050,24
000a91 0A80 S-413 .ઑઑ. -21395050,24+21395050,24
000a91 0A80 S-414  ઑઑ  -21395050,24+21395050,24
000a91 0A80 S-416 クઑઑク -21395050,24+21395050,24
000a93 0A80 S-213 .ઓ -21395084,22+21395084,22
000a93 0A80 S-214  ઓ -21395084,22+21395084,22
000a93 0A80 S-216 クઓ -21395084,22+21395084,22
000a93 0A80 S-313 .ઓ. -21395084,22+21395084,22
000a93 0A80 S-314  ઓ  -21395084,22+21395084,22
000a93 0A80 S-316 クઓク -21395084,22+21395084,22
000a93 0A80 S-343 ઓ.ઓ -21395110,24+21395110,24
000a93 0A80 S-344 ઓ ઓ -21395110,24+21395110,24
000a93 0A80 S-346 ઓクઓ -21395110,24+21395110,24
000a93 0A80 S-353 .ઓઓ -21395110,24+21395110,24
000a93 0A80 S-354  ઓઓ -21395110,24+21395110,24
000a93 0A80 S-356 クઓઓ -21395110,24+21395110,24
000a93 0A80 S-413 .ઓઓ. -21395110,24+21395110,24
000a93 0A80 S-414  ઓઓ  -21395110,24+21395110,24
000a93 0A80 S-416 クઓઓク -21395110,24+21395110,24
000a94 0A80 S-213 .ઔ -21395144,22+21395144,22
000a94 0A80 S-214  ઔ -21395144,22+21395144,22
000a94 0A80 S-216 クઔ -21395144,22+21395144,22
000a94 0A80 S-313 .ઔ. -21395144,22+21395144,22
000a94 0A80 S-314  ઔ  -21395144,22+21395144,22
000a94 0A80 S-316 クઔク -21395144,22+21395144,22
000a94 0A80 S-343 ઔ.ઔ -21395170,24+21395170,24
000a94 0A80 S-344 ઔ ઔ -21395170,24+21395170,24
000a94 0A80 S-346 ઔクઔ -21395170,24+21395170,24
000a94 0A80 S-353 .ઔઔ -21395170,24+21395170,24
000a94 0A80 S-354  ઔઔ -21395170,24+21395170,24
000a94 0A80 S-356 クઔઔ -21395170,24+21395170,24
000a94 0A80 S-413 .ઔઔ. -21395170,24+21395170,24
000a94 0A80 S-414  ઔઔ  -21395170,24+21395170,24
000a94 0A80 S-416 クઔઔク -21395170,24+21395170,24
000a95 0A80 S-213 .ક -21395204,22+21395204,22
000a95 0A80 S-214  ક -21395204,22+21395204,22
000a95 0A80 S-216 クક -21395204,22+21395204,22
000a95 0A80 S-313 .ક. -21395204,22+21395204,22
000a95 0A80 S-314  ક  -21395204,22+21395204,22
000a95 0A80 S-316 クકク -21395204,22+21395204,22
000a95 0A80 S-343 ક.ક -21395230,24+21395230,24
000a95 0A80 S-344 ક ક -21395230,24+21395230,24
000a95 0A80 S-346 કクક -21395230,24+21395230,24
000a95 0A80 S-353 .કક -21395230,24+21395230,24
000a95 0A80 S-354  કક -21395230,24+21395230,24
000a95 0A80 S-356 クકક -21395230,24+21395230,24
000a95 0A80 S-413 .કક. -21395230,24+21395230,24
000a95 0A80 S-414  કક  -21395230,24+21395230,24
000a95 0A80 S-416 クકકク -21395230,24+21395230,24
000a96 0A80 S-213 .ખ -21395264,22+21395264,22
000a96 0A80 S-214  ખ -21395264,22+21395264,22
000a96 0A80 S-216 クખ -21395264,22+21395264,22
000a96 0A80 S-313 .ખ. -21395264,22+21395264,22
000a96 0A80 S-314  ખ  -21395264,22+21395264,22
000a96 0A80 S-316 クખク -21395264,22+21395264,22
000a96 0A80 S-343 ખ.ખ -21395290,24+21395290,24
000a96 0A80 S-344 ખ ખ -21395290,24+21395290,24
000a96 0A80 S-346 ખクખ -21395290,24+21395290,24
000a96 0A80 S-353 .ખખ -21395290,24+21395290,24
000a96 0A80 S-354  ખખ -21395290,24+21395290,24
000a96 0A80 S-356 クખખ -21395290,24+21395290,24
000a96 0A80 S-413 .ખખ. -21395290,24+21395290,24
000a96 0A80 S-414  ખખ  -21395290,24+21395290,24
000a96 0A80 S-416 クખખク -21395290,24+21395290,24
000a97 0A80 S-213 .ગ -21395324,22+21395324,22
000a97 0A80 S-214  ગ -21395324,22+21395324,22
000a97 0A80 S-216 クગ -21395324,22+21395324,22
000a97 0A80 S-313 .ગ. -21395324,22+21395324,22
000a97 0A80 S-314  ગ  -21395324,22+21395324,22
000a97 0A80 S-316 クગク -21395324,22+21395324,22
000a97 0A80 S-343 ગ.ગ -21395350,24+21395350,24
000a97 0A80 S-344 ગ ગ -21395350,24+21395350,24
000a97 0A80 S-346 ગクગ -21395350,24+21395350,24
000a97 0A80 S-353 .ગગ -21395350,24+21395350,24
000a97 0A80 S-354  ગગ -21395350,24+21395350,24
000a97 0A80 S-356 クગગ -21395350,24+21395350,24
000a97 0A80 S-413 .ગગ. -21395350,24+21395350,24
000a97 0A80 S-414  ગગ  -21395350,24+21395350,24
000a97 0A80 S-416 クગગク -21395350,24+21395350,24
000a98 0A80 S-213 .ઘ -21395384,22+21395384,22
000a98 0A80 S-214  ઘ -21395384,22+21395384,22
000a98 0A80 S-216 クઘ -21395384,22+21395384,22
000a98 0A80 S-313 .ઘ. -21395384,22+21395384,22
000a98 0A80 S-314  ઘ  -21395384,22+21395384,22
000a98 0A80 S-316 クઘク -21395384,22+21395384,22
000a98 0A80 S-343 ઘ.ઘ -21395410,24+21395410,24
000a98 0A80 S-344 ઘ ઘ -21395410,24+21395410,24
000a98 0A80 S-346 ઘクઘ -21395410,24+21395410,24
000a98 0A80 S-353 .ઘઘ -21395410,24+21395410,24
000a98 0A80 S-354  ઘઘ -21395410,24+21395410,24
000a98 0A80 S-356 クઘઘ -21395410,24+21395410,24
000a98 0A80 S-413 .ઘઘ. -21395410,24+21395410,24
000a98 0A80 S-414  ઘઘ  -21395410,24+21395410,24
000a98 0A80 S-416 クઘઘク -21395410,24+21395410,24
000a99 0A80 S-213 .ઙ -21395444,22+21395444,22
000a99 0A80 S-214  ઙ -21395444,22+21395444,22
000a99 0A80 S-216 クઙ -21395444,22+21395444,22
000a99 0A80 S-313 .ઙ. -21395444,22+21395444,22
000a99 0A80 S-314  ઙ  -21395444,22+21395444,22
000a99 0A80 S-316 クઙク -21395444,22+21395444,22
000a99 0A80 S-343 ઙ.ઙ -21395470,24+21395470,24
000a99 0A80 S-344 ઙ ઙ -21395470,24+21395470,24
000a99 0A80 S-346 ઙクઙ -21395470,24+21395470,24
000a99 0A80 S-353 .ઙઙ -21395470,24+21395470,24
000a99 0A80 S-354  ઙઙ -21395470,24+21395470,24
000a99 0A80 S-356 クઙઙ -21395470,24+21395470,24
000a99 0A80 S-413 .ઙઙ. -21395470,24+21395470,24
000a99 0A80 S-414  ઙઙ  -21395470,24+21395470,24
000a99 0A80 S-416 クઙઙク -21395470,24+21395470,24
000a9a 0A80 S-213 .ચ -21395504,22+21395504,22
000a9a 0A80 S-214  ચ -21395504,22+21395504,22
000a9a 0A80 S-216 クચ -21395504,22+21395504,22
